from,rel,to
http://www.wikidata.org/entity/Q2734892,http://www.wikidata.org/prop/direct/P2048,255
http://www.wikidata.org/entity/Q1713754,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q10791
http://www.wikidata.org/entity/Q5792618,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q65503253
http://www.wikidata.org/entity/Q3066077,http://www.wikidata.org/prop/direct/P608,http://www.wikidata.org/entity/Q50314087
http://www.wikidata.org/entity/Q19966728,http://schema.org/description,peinture de Jean-Honoré Fragonard
http://www.wikidata.org/entity/Q783563,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q34379
http://www.wikidata.org/entity/Q3612410,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q80071
http://www.wikidata.org/entity/Q9850868,http://www.wikidata.org/prop/direct/P1476,Lute player
http://www.wikidata.org/entity/Q3705716,http://www.wikidata.org/prop/direct/P571,1520-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q13107489,http://www.wikidata.org/prop/direct/P1684,Daubigny 1851
http://www.wikidata.org/entity/Q798034,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q1474884
http://www.wikidata.org/entity/Q3381192,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q571
http://www.wikidata.org/entity/Q3225661,http://schema.org/description,painting by Antoine Watteau
http://www.wikidata.org/entity/Q2415259,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q106857865
http://www.wikidata.org/entity/Q11825001,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11748378
http://www.wikidata.org/entity/Q2561558,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q3788155,http://www.wikidata.org/prop/direct/P2048,115
http://www.wikidata.org/entity/Q3858366,http://www.w3.org/2000/01/rdf-schema#label,Minerve
http://www.wikidata.org/entity/Q1224572,http://www.wikidata.org/prop/direct/P571,1848-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q19359137,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044772
http://www.wikidata.org/entity/Q15934829,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q1978815,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q2002752
http://www.wikidata.org/entity/Q2622172,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q46847
http://www.wikidata.org/entity/Q3611769,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q16011124,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q13365963
http://www.wikidata.org/entity/Q3220784,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q17495108,http://www.w3.org/2000/01/rdf-schema#label,Portrait de Berthe Morisot à l'éventail
http://www.wikidata.org/entity/Q3204212,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q107425
http://www.wikidata.org/entity/Q3932055,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5011
http://www.wikidata.org/entity/Q3611769,http://www.wikidata.org/prop/direct/P2049,64.5
http://www.wikidata.org/entity/Q17493279,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1471
http://www.wikidata.org/entity/Q3221688,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q3206493,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q48422
http://www.wikidata.org/entity/Q14940548,http://www.wikidata.org/prop/direct/P571,1888-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q6481761,http://www.wikidata.org/prop/direct/P1476,De bewening van Christus
http://www.wikidata.org/entity/Q16649045,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q487
http://www.wikidata.org/entity/Q4896868,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q2984817,http://schema.org/description,tableau de Jacques-Louis David
http://www.wikidata.org/entity/Q1167912,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460
http://www.wikidata.org/entity/Q2533791,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q2207370
http://www.wikidata.org/entity/Q3937498,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q3498655,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q14378
http://www.wikidata.org/entity/Q563727,http://www.wikidata.org/prop/direct/P2561,"una Nostra Donna et una S. Anna, con un Cristo"
http://www.wikidata.org/entity/Q212616,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q3503317,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q12791
http://www.wikidata.org/entity/Q6034865,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q18783512,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q3089617,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q15179
http://www.wikidata.org/entity/Q849063,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q248726
http://www.wikidata.org/entity/Q3505997,http://www.w3.org/2000/01/rdf-schema#label,Madame Manet au piano
http://www.wikidata.org/entity/Q2513064,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q40446
http://www.wikidata.org/entity/Q3698209,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q18572249,http://www.wikidata.org/prop/direct/P140,http://www.wikidata.org/entity/Q5043
http://www.wikidata.org/entity/Q1857132,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q2290433,http://www.wikidata.org/prop/direct/P941,http://www.wikidata.org/entity/Q2909916
http://www.wikidata.org/entity/Q26208347,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q1535963
http://www.wikidata.org/entity/Q15709546,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q527
http://www.wikidata.org/entity/Q2275610,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q17613629,http://www.wikidata.org/prop/direct/P1476,La Mort de Priam
http://www.wikidata.org/entity/Q3006832,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q184212
http://www.wikidata.org/entity/Q47510174,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q47351908,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q1535963
http://www.wikidata.org/entity/Q1133821,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q42177
http://www.wikidata.org/entity/Q11826275,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q6034865,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q99390821,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q106857709
http://www.wikidata.org/entity/Q2561558,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3010
http://www.wikidata.org/entity/Q597114,http://www.w3.org/2004/02/skos/core#altLabel,Dormition de la Vierge
http://www.wikidata.org/entity/Q15918393,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q2974978,http://www.wikidata.org/prop/direct/P2049,101
http://www.wikidata.org/entity/Q3225258,http://www.wikidata.org/prop/direct/P2048,159
http://www.wikidata.org/entity/Q62594754,http://www.w3.org/2000/01/rdf-schema#label,Le Christ au jardin des oliviers
http://www.wikidata.org/entity/Q3686086,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q7742
http://www.wikidata.org/entity/Q3203447,http://www.wikidata.org/prop/direct/P793,http://www.wikidata.org/entity/Q194189
http://www.wikidata.org/entity/Q2529703,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q32496,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q2864737
http://www.wikidata.org/entity/Q1608116,http://www.wikidata.org/prop/direct/P571,1300-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q1215717,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8441
http://www.wikidata.org/entity/Q683274,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q503958
http://www.wikidata.org/entity/Q1282978,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q47013750,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q544488,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963
http://www.wikidata.org/entity/Q17492643,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q97730676,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q25395400,http://schema.org/description,tableau de Luca Giordano
http://www.wikidata.org/entity/Q1766454,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q80228
http://www.wikidata.org/entity/Q15934578,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q39546
http://www.wikidata.org/entity/Q1848811,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q2974978,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q5448026
http://www.wikidata.org/entity/Q683274,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q187456
http://www.wikidata.org/entity/Q24090,http://schema.org/description,peinture du Titien au musée du Louvre
http://www.wikidata.org/entity/Q1193312,http://www.wikidata.org/prop/direct/P2048,106
http://www.wikidata.org/entity/Q3220784,http://schema.org/description,painting by Alfred Sisley
http://www.wikidata.org/entity/Q5967115,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5371902
http://www.wikidata.org/entity/Q17491812,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q6029519
http://www.wikidata.org/entity/Q1848811,http://schema.org/description,painting by Titian
http://www.wikidata.org/entity/Q3605548,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q942467
http://www.wikidata.org/entity/Q3232008,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q3842459,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q15934829,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q19009840
http://www.wikidata.org/entity/Q1198912,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q4726754,http://www.wikidata.org/prop/direct/P1476,"Aline Chassériau (1822-1871), soeur de l'artiste, dit autrefois à tort: Adèle Chassériau."
http://www.wikidata.org/entity/Q19753101,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8021345
http://www.wikidata.org/entity/Q2568551,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q573
http://www.wikidata.org/entity/Q3605548,http://www.wikidata.org/prop/direct/P140,http://www.wikidata.org/entity/Q5043
http://www.wikidata.org/entity/Q15844756,http://schema.org/description,Self-portrait by Jean-Auguste-Dominique Ingres
http://www.wikidata.org/entity/Q1848811,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q11770763,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q7053068,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q160020
http://www.wikidata.org/entity/Q3698197,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8441
http://www.wikidata.org/entity/Q19938741,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q212616,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q3937618,http://www.wikidata.org/prop/direct/P2049,87
http://www.wikidata.org/entity/Q18565843,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q33923
http://www.wikidata.org/entity/Q9402747,http://www.wikidata.org/prop/direct/P1889,http://www.wikidata.org/entity/Q1183111
http://www.wikidata.org/entity/Q24090,http://www.wikidata.org/prop/direct/P2048,303
http://www.wikidata.org/entity/Q2963060,http://www.wikidata.org/prop/direct/P373,Marly Horses
http://www.wikidata.org/entity/Q15617847,http://www.wikidata.org/prop/direct/P2049,81.7
http://www.wikidata.org/entity/Q6106755,http://www.wikidata.org/prop/direct/P2048,186
http://www.wikidata.org/entity/Q3089617,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1737943
http://www.wikidata.org/entity/Q1239950,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q23402
http://www.wikidata.org/entity/Q3904400,http://www.wikidata.org/prop/direct/P2561,una tavola d’un Cristo morto
http://www.wikidata.org/entity/Q16928483,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q3232008,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q1167912,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q40415
http://www.wikidata.org/entity/Q9372007,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q34417
http://www.wikidata.org/entity/Q18203240,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q160091
http://www.wikidata.org/entity/Q7571529,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8866546
http://www.wikidata.org/entity/Q3213774,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q12269950
http://www.wikidata.org/entity/Q3220656,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q122960
http://www.wikidata.org/entity/Q3399514,http://www.w3.org/2000/01/rdf-schema#label,Portrait of Pope Pius VII
http://www.wikidata.org/entity/Q17491812,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q506894
http://www.wikidata.org/entity/Q1766454,http://www.wikidata.org/prop/direct/P373,Les raboteurs de parquet by Gustave Caillebotte
http://www.wikidata.org/entity/Q3612413,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3044768
http://www.wikidata.org/entity/Q9335245,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3498655,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q35197
http://www.wikidata.org/entity/Q3814745,http://schema.org/description,tableau de Rubens au musée du Louvre
http://www.wikidata.org/entity/Q24249,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q3399378,http://www.wikidata.org/prop/direct/P2049,36.8
http://www.wikidata.org/entity/Q18573258,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q9319
http://www.wikidata.org/entity/Q476458,http://www.wikidata.org/prop/direct/P856,http://www.louvre.fr/en/oeuvre-notices/oath-horatii
http://www.wikidata.org/entity/Q152509,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3314483
http://www.wikidata.org/entity/Q15707415,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q740732
http://www.wikidata.org/entity/Q20683330,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q2622172,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q42948
http://www.wikidata.org/entity/Q15877622,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1144593
